instance_id,rdf:type,oa:hasSource,oa:hasSelector
viewsari:textchunk_19260,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-122,viewsari:position-selector_19260
viewsari:textchunk_19261,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-122,viewsari:position-selector_19261
viewsari:textchunk_19262,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-123,viewsari:position-selector_19262
viewsari:textchunk_19263,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-123,viewsari:position-selector_19263
viewsari:textchunk_19264,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-123,viewsari:position-selector_19264
viewsari:textchunk_19265,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-123,viewsari:position-selector_19265
viewsari:textchunk_19266,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-123,viewsari:position-selector_19266
viewsari:textchunk_19267,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-123,viewsari:position-selector_19267
viewsari:textchunk_19268,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-123,viewsari:position-selector_19268
viewsari:textchunk_19269,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-124,viewsari:position-selector_19269
viewsari:textchunk_19270,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-124,viewsari:position-selector_19270
viewsari:textchunk_19271,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-124,viewsari:position-selector_19271
viewsari:textchunk_19272,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-124,viewsari:position-selector_19272
viewsari:textchunk_19273,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-124,viewsari:position-selector_19273
viewsari:textchunk_19274,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-124,viewsari:position-selector_19274
viewsari:textchunk_19275,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-124,viewsari:position-selector_19275
viewsari:textchunk_19276,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-124,viewsari:position-selector_19276
viewsari:textchunk_19277,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-124,viewsari:position-selector_19277
viewsari:textchunk_19278,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-124,viewsari:position-selector_19278
viewsari:textchunk_19279,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-124,viewsari:position-selector_19279
viewsari:textchunk_19280,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-124,viewsari:position-selector_19280
viewsari:textchunk_19281,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-124,viewsari:position-selector_19281
viewsari:textchunk_19282,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-124,viewsari:position-selector_19282
viewsari:textchunk_19283,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-125,viewsari:position-selector_19283
viewsari:textchunk_19284,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-125,viewsari:position-selector_19284
viewsari:textchunk_19285,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-125,viewsari:position-selector_19285
viewsari:textchunk_19286,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-125,viewsari:position-selector_19286
viewsari:textchunk_19287,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-125,viewsari:position-selector_19287
viewsari:textchunk_19288,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-125,viewsari:position-selector_19288
viewsari:textchunk_19289,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-125,viewsari:position-selector_19289
viewsari:textchunk_19290,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-125,viewsari:position-selector_19290
viewsari:textchunk_19291,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-125,viewsari:position-selector_19291
viewsari:textchunk_19292,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-125,viewsari:position-selector_19292
viewsari:textchunk_19293,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-125,viewsari:position-selector_19293
viewsari:textchunk_19294,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-125,viewsari:position-selector_19294
viewsari:textchunk_19295,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-125,viewsari:position-selector_19295
viewsari:textchunk_19296,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-125,viewsari:position-selector_19296
viewsari:textchunk_19297,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-125,viewsari:position-selector_19297
viewsari:textchunk_19298,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-127,viewsari:position-selector_19298
viewsari:textchunk_19299,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-127,viewsari:position-selector_19299
viewsari:textchunk_19300,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-127,viewsari:position-selector_19300
viewsari:textchunk_19301,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-127,viewsari:position-selector_19301
viewsari:textchunk_19302,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-127,viewsari:position-selector_19302
viewsari:textchunk_19303,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-127,viewsari:position-selector_19303
viewsari:textchunk_19304,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-127,viewsari:position-selector_19304
viewsari:textchunk_19305,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-127,viewsari:position-selector_19305
viewsari:textchunk_19306,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-127,viewsari:position-selector_19306
viewsari:textchunk_19307,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-127,viewsari:position-selector_19307
viewsari:textchunk_19308,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-127,viewsari:position-selector_19308
viewsari:textchunk_19309,doco:TextChunk,viewsari:the_lives_1568_volume-8_paragraph-127,viewsari:position-selector_19309
