"instance_id","rdf:type","rdf_type_2","rdfs:label","frbr:is part of","frbr:has embodiment","rdfs:seeAlso","page_number","biography_slug","vol","level"
"viewsari:the_lives_1568_volume-1_niccola-giovanni-pisa-bio_page_37","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 1, Life of Niccola and Giovanni of Pisa, Page 37","viewsari:the_lives_1568_volume-1_niccola-giovanni-pisa-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_niccola-giovanni-pisa-bio_page_37","","37","niccola-giovanni-pisa","1","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_niccola-giovanni-pisa-bio_page_37","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Niccola and Giovanni of Pisa, Page 37","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_niccola-giovanni-pisa-bio","","https://www.gutenberg.org/files/33203/33203-h/33203-h.htm#Page_37","37","niccola-giovanni-pisa","1","manifestation"
"viewsari:the_lives_1568_volume-1_niccola-giovanni-pisa-bio_page_38","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 1, Life of Niccola and Giovanni of Pisa, Page 38","viewsari:the_lives_1568_volume-1_niccola-giovanni-pisa-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_niccola-giovanni-pisa-bio_page_38","","38","niccola-giovanni-pisa","1","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_niccola-giovanni-pisa-bio_page_38","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Niccola and Giovanni of Pisa, Page 38","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_niccola-giovanni-pisa-bio","","https://www.gutenberg.org/files/33203/33203-h/33203-h.htm#Page_38","38","niccola-giovanni-pisa","1","manifestation"
"viewsari:the_lives_1568_volume-1_niccola-giovanni-pisa-bio_page_39","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 1, Life of Niccola and Giovanni of Pisa, Page 39","viewsari:the_lives_1568_volume-1_niccola-giovanni-pisa-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_niccola-giovanni-pisa-bio_page_39","","39","niccola-giovanni-pisa","1","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_niccola-giovanni-pisa-bio_page_39","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Niccola and Giovanni of Pisa, Page 39","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_niccola-giovanni-pisa-bio","","https://www.gutenberg.org/files/33203/33203-h/33203-h.htm#Page_39","39","niccola-giovanni-pisa","1","manifestation"
"viewsari:the_lives_1568_volume-1_niccola-giovanni-pisa-bio_page_40","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 1, Life of Niccola and Giovanni of Pisa, Page 40","viewsari:the_lives_1568_volume-1_niccola-giovanni-pisa-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_niccola-giovanni-pisa-bio_page_40","","40","niccola-giovanni-pisa","1","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_niccola-giovanni-pisa-bio_page_40","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Niccola and Giovanni of Pisa, Page 40","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_niccola-giovanni-pisa-bio","","https://www.gutenberg.org/files/33203/33203-h/33203-h.htm#Page_40","40","niccola-giovanni-pisa","1","manifestation"
"viewsari:the_lives_1568_volume-1_niccola-giovanni-pisa-bio_page_41","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 1, Life of Niccola and Giovanni of Pisa, Page 41","viewsari:the_lives_1568_volume-1_niccola-giovanni-pisa-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_niccola-giovanni-pisa-bio_page_41","","41","niccola-giovanni-pisa","1","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_niccola-giovanni-pisa-bio_page_41","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Niccola and Giovanni of Pisa, Page 41","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_niccola-giovanni-pisa-bio","","https://www.gutenberg.org/files/33203/33203-h/33203-h.htm#Page_41","41","niccola-giovanni-pisa","1","manifestation"
"viewsari:the_lives_1568_volume-1_niccola-giovanni-pisa-bio_page_42","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 1, Life of Niccola and Giovanni of Pisa, Page 42","viewsari:the_lives_1568_volume-1_niccola-giovanni-pisa-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_niccola-giovanni-pisa-bio_page_42","","42","niccola-giovanni-pisa","1","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_niccola-giovanni-pisa-bio_page_42","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Niccola and Giovanni of Pisa, Page 42","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_niccola-giovanni-pisa-bio","","https://www.gutenberg.org/files/33203/33203-h/33203-h.htm#Page_42","42","niccola-giovanni-pisa","1","manifestation"
"viewsari:the_lives_1568_volume-1_niccola-giovanni-pisa-bio_page_43","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 1, Life of Niccola and Giovanni of Pisa, Page 43","viewsari:the_lives_1568_volume-1_niccola-giovanni-pisa-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_niccola-giovanni-pisa-bio_page_43","","43","niccola-giovanni-pisa","1","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_niccola-giovanni-pisa-bio_page_43","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Niccola and Giovanni of Pisa, Page 43","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_niccola-giovanni-pisa-bio","","https://www.gutenberg.org/files/33203/33203-h/33203-h.htm#Page_43","43","niccola-giovanni-pisa","1","manifestation"
"viewsari:the_lives_1568_volume-1_niccola-giovanni-pisa-bio_page_44","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 1, Life of Niccola and Giovanni of Pisa, Page 44","viewsari:the_lives_1568_volume-1_niccola-giovanni-pisa-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_niccola-giovanni-pisa-bio_page_44","","44","niccola-giovanni-pisa","1","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_niccola-giovanni-pisa-bio_page_44","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Niccola and Giovanni of Pisa, Page 44","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_niccola-giovanni-pisa-bio","","https://www.gutenberg.org/files/33203/33203-h/33203-h.htm#Page_44","44","niccola-giovanni-pisa","1","manifestation"
"viewsari:the_lives_1568_volume-1_andrea-tafi-bio_page_45","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 1, Life of Andrea Tafi, Page 45","viewsari:the_lives_1568_volume-1_andrea-tafi-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_andrea-tafi-bio_page_45","","45","andrea-tafi","1","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_andrea-tafi-bio_page_45","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Andrea Tafi, Page 45","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_andrea-tafi-bio","","https://www.gutenberg.org/files/33203/33203-h/33203-h.htm#Page_45","45","andrea-tafi","1","manifestation"
"viewsari:the_lives_1568_volume-1_andrea-tafi-bio_page_46","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 1, Life of Andrea Tafi, Page 46","viewsari:the_lives_1568_volume-1_andrea-tafi-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_andrea-tafi-bio_page_46","","46","andrea-tafi","1","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_andrea-tafi-bio_page_46","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Andrea Tafi, Page 46","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_andrea-tafi-bio","","https://www.gutenberg.org/files/33203/33203-h/33203-h.htm#Page_46","46","andrea-tafi","1","manifestation"
"viewsari:the_lives_1568_volume-1_andrea-tafi-bio_page_47","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 1, Life of Andrea Tafi, Page 47","viewsari:the_lives_1568_volume-1_andrea-tafi-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_andrea-tafi-bio_page_47","","47","andrea-tafi","1","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_andrea-tafi-bio_page_47","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Andrea Tafi, Page 47","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_andrea-tafi-bio","","https://www.gutenberg.org/files/33203/33203-h/33203-h.htm#Page_47","47","andrea-tafi","1","manifestation"
"viewsari:the_lives_1568_volume-1_andrea-tafi-bio_page_48","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 1, Life of Andrea Tafi, Page 48","viewsari:the_lives_1568_volume-1_andrea-tafi-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_andrea-tafi-bio_page_48","","48","andrea-tafi","1","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_andrea-tafi-bio_page_48","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Andrea Tafi, Page 48","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_andrea-tafi-bio","","https://www.gutenberg.org/files/33203/33203-h/33203-h.htm#Page_48","48","andrea-tafi","1","manifestation"
"viewsari:the_lives_1568_volume-1_andrea-tafi-bio_page_49","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 1, Life of Andrea Tafi, Page 49","viewsari:the_lives_1568_volume-1_andrea-tafi-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_andrea-tafi-bio_page_49","","49","andrea-tafi","1","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_andrea-tafi-bio_page_49","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Andrea Tafi, Page 49","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_andrea-tafi-bio","","https://www.gutenberg.org/files/33203/33203-h/33203-h.htm#Page_49","49","andrea-tafi","1","manifestation"
"viewsari:the_lives_1568_volume-1_andrea-tafi-bio_page_50","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 1, Life of Andrea Tafi, Page 50","viewsari:the_lives_1568_volume-1_andrea-tafi-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_andrea-tafi-bio_page_50","","50","andrea-tafi","1","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_andrea-tafi-bio_page_50","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Andrea Tafi, Page 50","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_andrea-tafi-bio","","https://www.gutenberg.org/files/33203/33203-h/33203-h.htm#Page_50","50","andrea-tafi","1","manifestation"
"viewsari:the_lives_1568_volume-1_andrea-tafi-bio_page_51","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 1, Life of Andrea Tafi, Page 51","viewsari:the_lives_1568_volume-1_andrea-tafi-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_andrea-tafi-bio_page_51","","51","andrea-tafi","1","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_andrea-tafi-bio_page_51","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Andrea Tafi, Page 51","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_andrea-tafi-bio","","https://www.gutenberg.org/files/33203/33203-h/33203-h.htm#Page_51","51","andrea-tafi","1","manifestation"
"viewsari:the_lives_1568_volume-1_andrea-tafi-bio_page_52","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 1, Life of Andrea Tafi, Page 52","viewsari:the_lives_1568_volume-1_andrea-tafi-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_andrea-tafi-bio_page_52","","52","andrea-tafi","1","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_andrea-tafi-bio_page_52","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Andrea Tafi, Page 52","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_andrea-tafi-bio","","https://www.gutenberg.org/files/33203/33203-h/33203-h.htm#Page_52","52","andrea-tafi","1","manifestation"
"viewsari:the_lives_1568_volume-1_gaddo-gaddi-bio_page_53","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 1, Life of Gaddo Gaddi, Page 53","viewsari:the_lives_1568_volume-1_gaddo-gaddi-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_gaddo-gaddi-bio_page_53","","53","gaddo-gaddi","1","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_gaddo-gaddi-bio_page_53","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Gaddo Gaddi, Page 53","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_gaddo-gaddi-bio","","https://www.gutenberg.org/files/33203/33203-h/33203-h.htm#Page_53","53","gaddo-gaddi","1","manifestation"
"viewsari:the_lives_1568_volume-1_gaddo-gaddi-bio_page_54","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 1, Life of Gaddo Gaddi, Page 54","viewsari:the_lives_1568_volume-1_gaddo-gaddi-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_gaddo-gaddi-bio_page_54","","54","gaddo-gaddi","1","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_gaddo-gaddi-bio_page_54","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Gaddo Gaddi, Page 54","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_gaddo-gaddi-bio","","https://www.gutenberg.org/files/33203/33203-h/33203-h.htm#Page_54","54","gaddo-gaddi","1","manifestation"
"viewsari:the_lives_1568_volume-1_gaddo-gaddi-bio_page_55","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 1, Life of Gaddo Gaddi, Page 55","viewsari:the_lives_1568_volume-1_gaddo-gaddi-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_gaddo-gaddi-bio_page_55","","55","gaddo-gaddi","1","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_gaddo-gaddi-bio_page_55","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Gaddo Gaddi, Page 55","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_gaddo-gaddi-bio","","https://www.gutenberg.org/files/33203/33203-h/33203-h.htm#Page_55","55","gaddo-gaddi","1","manifestation"
"viewsari:the_lives_1568_volume-1_gaddo-gaddi-bio_page_56","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 1, Life of Gaddo Gaddi, Page 56","viewsari:the_lives_1568_volume-1_gaddo-gaddi-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_gaddo-gaddi-bio_page_56","","56","gaddo-gaddi","1","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_gaddo-gaddi-bio_page_56","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Gaddo Gaddi, Page 56","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_gaddo-gaddi-bio","","https://www.gutenberg.org/files/33203/33203-h/33203-h.htm#Page_56","56","gaddo-gaddi","1","manifestation"
"viewsari:the_lives_1568_volume-1_gaddo-gaddi-bio_page_57","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 1, Life of Gaddo Gaddi, Page 57","viewsari:the_lives_1568_volume-1_gaddo-gaddi-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_gaddo-gaddi-bio_page_57","","57","gaddo-gaddi","1","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_gaddo-gaddi-bio_page_57","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Gaddo Gaddi, Page 57","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_gaddo-gaddi-bio","","https://www.gutenberg.org/files/33203/33203-h/33203-h.htm#Page_57","57","gaddo-gaddi","1","manifestation"
"viewsari:the_lives_1568_volume-1_gaddo-gaddi-bio_page_58","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 1, Life of Gaddo Gaddi, Page 58","viewsari:the_lives_1568_volume-1_gaddo-gaddi-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_gaddo-gaddi-bio_page_58","","58","gaddo-gaddi","1","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_gaddo-gaddi-bio_page_58","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Gaddo Gaddi, Page 58","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_gaddo-gaddi-bio","","https://www.gutenberg.org/files/33203/33203-h/33203-h.htm#Page_58","58","gaddo-gaddi","1","manifestation"
"viewsari:the_lives_1568_volume-1_gaddo-gaddi-bio_page_59","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 1, Life of Gaddo Gaddi, Page 59","viewsari:the_lives_1568_volume-1_gaddo-gaddi-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_gaddo-gaddi-bio_page_59","","59","gaddo-gaddi","1","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_gaddo-gaddi-bio_page_59","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Gaddo Gaddi, Page 59","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_gaddo-gaddi-bio","","https://www.gutenberg.org/files/33203/33203-h/33203-h.htm#Page_59","59","gaddo-gaddi","1","manifestation"
"viewsari:the_lives_1568_volume-1_gaddo-gaddi-bio_page_60","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 1, Life of Gaddo Gaddi, Page 60","viewsari:the_lives_1568_volume-1_gaddo-gaddi-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_gaddo-gaddi-bio_page_60","","60","gaddo-gaddi","1","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_gaddo-gaddi-bio_page_60","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Gaddo Gaddi, Page 60","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_gaddo-gaddi-bio","","https://www.gutenberg.org/files/33203/33203-h/33203-h.htm#Page_60","60","gaddo-gaddi","1","manifestation"
"viewsari:the_lives_1568_volume-1_margaritone-bio_page_61","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 1, Life of Margaritone, Page 61","viewsari:the_lives_1568_volume-1_margaritone-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_margaritone-bio_page_61","","61","margaritone","1","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_margaritone-bio_page_61","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Margaritone, Page 61","viewsari:the_lives_1568_gutenberg_web_version_of_volume-1_margaritone-bio","","https://www.gutenberg.org/files/33203/33203-h/33203-h.htm#Page_61","61","margaritone","1","manifestation"
