"instance_id","rdf:type","rdfs:label","viewsari:involves","viewsari:involves_2","prov:wasGeneratedBy"
"viewsari:cooccurrence_cla-urb_1","viewsari:cooccurrence","Co-occurrence of Claudio, Maestro and Urbino, Bramante da, Vol. 4, Para. 352","viewsari:claudio-maestro","viewsari:urbino-bramante-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cla-mar_1","viewsari:cooccurrence","Co-occurrence of Claudio, Maestro and Marcilla, Guglielmo da (Guillaume de Marcillac), Vol. 4, Para. 352","viewsari:claudio-maestro","viewsari:marcilla-guglielmo-da-guillaume-de-marcillac","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_mar-pec_1","viewsari:cooccurrence","Co-occurrence of Marcilla, Guglielmo da (Guillaume de Marcillac) and Pecori, Domenico, Vol. 4, Para. 358","viewsari:marcilla-guglielmo-da-guillaume-de-marcillac","viewsari:pecori-domenico","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cro-pol_1","viewsari:cooccurrence","Co-occurrence of Cronaca, Il (Simone del Pollaiuolo) and Pollaiuolo, Antonio, Vol. 4, Para. 370","viewsari:cronaca-il-simone-del-pollaiuolo","viewsari:pollaiuolo-antonio","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_bru-mai_1","viewsari:cooccurrence","Co-occurrence of Brunelleschi, Filippo (Filippo di Ser Brunellesco) and Maiano, Benedetto da, Vol. 4, Para. 372","viewsari:brunelleschi-filippo-filippo-di-ser-brunellesco","viewsari:maiano-benedetto-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_amm-ban_1","viewsari:cooccurrence","Co-occurrence of Ammanati, Bartolommeo and Bandinelli, Baccio (Baccio de' Brandini), Vol. 4, Para. 378","viewsari:ammanati-bartolommeo","viewsari:bandinelli-baccio-baccio-de-brandini","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cre-ghi_1","viewsari:cooccurrence","Co-occurrence of Credi, Lorenzo di and Ghirlandajo, Ridolfo, Vol. 4, Para. 383","viewsari:credi-lorenzo-di","viewsari:ghirlandajo-ridolfo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ghi-sar_1","viewsari:cooccurrence","Co-occurrence of Ghirlandajo, Ridolfo and Sarto, Andrea del (Andrea d' Agnolo), Vol. 4, Para. 384","viewsari:ghirlandajo-ridolfo","viewsari:sarto-andrea-del-andrea-d-agnolo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_fie-mar_1","viewsari:cooccurrence","Co-occurrence of Fiesole, Andrea da (Andrea Ferrucci) and Marchissi, Antonio di Giorgio, Vol. 5, Para. 2","viewsari:fiesole-andrea-da-andrea-ferrucci","viewsari:marchissi-antonio-di-giorgio","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_buo-cos_1","viewsari:cooccurrence","Co-occurrence of Buonarroti, Michelagnolo and Cosini, Silvio (Silvio da Fiesole), Vol. 5, Para. 6","viewsari:buonarroti-michelagnolo","viewsari:cosini-silvio-silvio-da-fiesole","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_san-urb_1","viewsari:cooccurrence","Co-occurrence of San Gimignano, Vincenzio da (Vincenzio Tamagni) and Urbino, Timoteo da (Timoteo della Vite), Vol. 5, Para. 11","viewsari:san-gimignano-vincenzio-da-vincenzio-tamagni","viewsari:urbino-timoteo-da-timoteo-della-vite","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_san-san_1","viewsari:cooccurrence","Co-occurrence of San Gimignano, Vincenzio da (Vincenzio Tamagni) and Sanzio, Raffaello (Raffaello da Urbino), Vol. 5, Para. 12","viewsari:san-gimignano-vincenzio-da-vincenzio-tamagni","viewsari:sanzio-raffaello-raffaello-da-urbino","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_san-urb_1","viewsari:cooccurrence","Co-occurrence of Sanzio, Raffaello (Raffaello da Urbino) and Urbino, Timoteo da (Timoteo della Vite), Vol. 5, Para. 16","viewsari:sanzio-raffaello-raffaello-da-urbino","viewsari:urbino-timoteo-da-timoteo-della-vite","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_con-urb_1","viewsari:cooccurrence","Co-occurrence of Contucci, Andrea (Andrea Sansovino) and Urbino, Bramante da, Vol. 5, Para. 30","viewsari:contucci-andrea-andrea-sansovino","viewsari:urbino-bramante-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_mon-mon_1","viewsari:cooccurrence","Co-occurrence of Montelupo, Baccio da and Montelupo, Raffaello da, Vol. 5, Para. 53","viewsari:montelupo-baccio-da","viewsari:montelupo-raffaello-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_con-mon_1","viewsari:cooccurrence","Co-occurrence of Contucci, Andrea (Andrea Sansovino) and Montelupo, Baccio da, Vol. 5, Para. 53","viewsari:contucci-andrea-andrea-sansovino","viewsari:montelupo-baccio-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_con-mon_1","viewsari:cooccurrence","Co-occurrence of Contucci, Andrea (Andrea Sansovino) and Montelupo, Raffaello da, Vol. 5, Para. 53","viewsari:contucci-andrea-andrea-sansovino","viewsari:montelupo-raffaello-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_buo-mon_1","viewsari:cooccurrence","Co-occurrence of Buonarroti, Michelagnolo and Montelupo, Raffaello da, Vol. 5, Para. 54","viewsari:buonarroti-michelagnolo","viewsari:montelupo-raffaello-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cre-cre_1","viewsari:cooccurrence","Co-occurrence of Credi, Lorenzo di and Credi, Maestro, Vol. 5, Para. 60","viewsari:credi-lorenzo-di","viewsari:credi-maestro","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cre-vin_1","viewsari:cooccurrence","Co-occurrence of Credi, Lorenzo di and Vinci, Leonardo da, Vol. 5, Para. 61","viewsari:credi-lorenzo-di","viewsari:vinci-leonardo-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cre-ver_1","viewsari:cooccurrence","Co-occurrence of Credi, Lorenzo di and Verrocchio, Andrea, Vol. 5, Para. 62","viewsari:credi-lorenzo-di","viewsari:verrocchio-andrea","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_lun-sog_1","viewsari:cooccurrence","Co-occurrence of Lunetti, Tommaso di Stefano and Sogliani, Giovanni Antonio, Vol. 5, Para. 67","viewsari:lunetti-tommaso-di-stefano","viewsari:sogliani-giovanni-antonio","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_lot-san_1","viewsari:cooccurrence","Co-occurrence of Lotti, Lorenzetto (Lorenzo) and Sanzio, Raffaello (Raffaello da Urbino), Vol. 5, Para. 70","viewsari:lotti-lorenzetto-lorenzo","viewsari:sanzio-raffaello-raffaello-da-urbino","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_per-san_1","viewsari:cooccurrence","Co-occurrence of Peruzzi, Baldassarre (Baldassarre da Siena) and San Gallo, Antonio da (the younger), Vol. 5, Para. 100","viewsari:peruzzi-baldassarre-baldassarre-da-siena","viewsari:san-gallo-antonio-da-the-younger","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_rom-san_2","viewsari:cooccurrence","Co-occurrence of Romano, Giulio (Giulio Pippi de' Giannuzzi) and Sanzio, Raffaello (Raffaello da Urbino), Vol. 5, Para. 156","viewsari:romano-giulio-giulio-pippi-de-giannuzzi","viewsari:sanzio-raffaello-raffaello-da-urbino","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_mod-san_1","viewsari:cooccurrence","Co-occurrence of Modena, Pellegrino da (Pellegrino degli Aretusi, or de' Munari) and Sanzio, Raffaello (Raffaello da Urbino), Vol. 5, Para. 111","viewsari:modena-pellegrino-da-pellegrino-degli-aretusi-or-de-munari","viewsari:sanzio-raffaello-raffaello-da-urbino","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_bar-sar_1","viewsari:cooccurrence","Co-occurrence of Barile, Gian (of Florence) and Sarto, Andrea del (Andrea d' Agnolo), Vol. 5, Para. 116","viewsari:barile-gian-of-florence","viewsari:sarto-andrea-del-andrea-d-agnolo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cos-sar_1","viewsari:cooccurrence","Co-occurrence of Cosimo, Piero di and Sarto, Andrea del (Andrea d' Agnolo), Vol. 5, Para. 116","viewsari:cosimo-piero-di","viewsari:sarto-andrea-del-andrea-d-agnolo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_bar-cos_1","viewsari:cooccurrence","Co-occurrence of Barile, Gian (of Florence) and Cosimo, Piero di, Vol. 5, Para. 116","viewsari:barile-gian-of-florence","viewsari:cosimo-piero-di","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_fra-sar_1","viewsari:cooccurrence","Co-occurrence of Franciabigio (Francia) and Sarto, Andrea del (Andrea d' Agnolo), Vol. 5, Para. 117","viewsari:franciabigio-francia","viewsari:sarto-andrea-del-andrea-d-agnolo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_con-san_1","viewsari:cooccurrence","Co-occurrence of Contucci, Andrea (Andrea Sansovino) and Sansovino, Jacopo (Jacopo Tatti), Vol. 5, Para. 120","viewsari:contucci-andrea-andrea-sansovino","viewsari:sansovino-jacopo-jacopo-tatti","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_sar-san_1","viewsari:cooccurrence","Co-occurrence of Sarto, Andrea del (Andrea d' Agnolo) and Sansovino, Jacopo (Jacopo Tatti), Vol. 5, Para. 120","viewsari:sarto-andrea-del-andrea-d-agnolo","viewsari:sansovino-jacopo-jacopo-tatti","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_con-ros_1","viewsari:cooccurrence","Co-occurrence of Contucci, Andrea (Andrea Sansovino) and Rosselli, Cosimo, Vol. 5, Para. 121","viewsari:contucci-andrea-andrea-sansovino","viewsari:rosselli-cosimo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_sar-ros_1","viewsari:cooccurrence","Co-occurrence of Sarto, Andrea del (Andrea d' Agnolo) and Rosselli, Cosimo, Vol. 5, Para. 121","viewsari:sarto-andrea-del-andrea-d-agnolo","viewsari:rosselli-cosimo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_san-sar_2","viewsari:cooccurrence","Co-occurrence of Sansovino, Jacopo (Jacopo Tatti) and Sarto, Andrea del (Andrea d' Agnolo), Vol. 5, Para. 127","viewsari:sansovino-jacopo-jacopo-tatti","viewsari:sarto-andrea-del-andrea-d-agnolo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_pon-sar_1","viewsari:cooccurrence","Co-occurrence of Pontormo, Jacopo da (Jacopo Carrucci) and Sarto, Andrea del (Andrea d' Agnolo), Vol. 5, Para. 148","viewsari:pontormo-jacopo-da-jacopo-carrucci","viewsari:sarto-andrea-del-andrea-d-agnolo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_san-sar_1","viewsari:cooccurrence","Co-occurrence of Sanzio, Raffaello (Raffaello da Urbino) and Sarto, Andrea del (Andrea d' Agnolo), Vol. 5, Para. 156","viewsari:sanzio-raffaello-raffaello-da-urbino","viewsari:sarto-andrea-del-andrea-d-agnolo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_rom-sar_1","viewsari:cooccurrence","Co-occurrence of Romano, Giulio (Giulio Pippi de' Giannuzzi) and Sarto, Andrea del (Andrea d' Agnolo), Vol. 5, Para. 156","viewsari:romano-giulio-giulio-pippi-de-giannuzzi","viewsari:sarto-andrea-del-andrea-d-agnolo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_sal-sar_1","viewsari:cooccurrence","Co-occurrence of Salviati, Francesco (Francesco de' Rossi) and Sarto, Andrea del (Andrea d' Agnolo), Vol. 5, Para. 176","viewsari:salviati-francesco-francesco-de-rossi","viewsari:sarto-andrea-del-andrea-d-agnolo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_con-sar_1","viewsari:cooccurrence","Co-occurrence of Conti, Domenico and Sarto, Andrea del (Andrea d' Agnolo), Vol. 5, Para. 177","viewsari:conti-domenico","viewsari:sarto-andrea-del-andrea-d-agnolo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_lom-vec_1","viewsari:cooccurrence","Co-occurrence of Lombardi, Alfonso and Vecelli, Tiziano (Tiziano da Cadore), Vol. 5, Para. 195","viewsari:lombardi-alfonso","viewsari:vecelli-tiziano-tiziano-da-cadore","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_per-sie_1","viewsari:cooccurrence","Co-occurrence of Peruzzi, Baldassarre (Baldassarre da Siena) and Siena, Michelagnolo da, Vol. 5, Para. 199","viewsari:peruzzi-baldassarre-baldassarre-da-siena","viewsari:siena-michelagnolo-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_nol-san_1","viewsari:cooccurrence","Co-occurrence of Nola, Giovanni da and Santa Croce, Girolamo, Vol. 5, Para. 200","viewsari:nola-giovanni-da","viewsari:santa-croce-girolamo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_dos-dos_1","viewsari:cooccurrence","Co-occurrence of Dossi, Battista and Dossi, Dosso, Vol. 5, Para. 205","viewsari:dossi-battista","viewsari:dossi-dosso","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_lic-vag_1","viewsari:cooccurrence","Co-occurrence of Licinio, Giovanni Antonio (Cuticello, or Pordenone) and Vaga, Perino del (Perino Buonaccorsi, or de' Ceri), Vol. 5, Para. 226","viewsari:licinio-giovanni-antonio-cuticello-or-pordenone","viewsari:vaga-perino-del-perino-buonaccorsi-or-de-ceri","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_sog-vag_1","viewsari:cooccurrence","Co-occurrence of Sogliani, Giovanni Antonio and Vaga, Perino del (Perino Buonaccorsi, or de' Ceri), Vol. 5, Para. 236","viewsari:sogliani-giovanni-antonio","viewsari:vaga-perino-del-perino-buonaccorsi-or-de-ceri","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_sar-sog_1","viewsari:cooccurrence","Co-occurrence of Sarto, Andrea del (Andrea d' Agnolo) and Sogliani, Giovanni Antonio, Vol. 5, Para. 238","viewsari:sarto-andrea-del-andrea-d-agnolo","viewsari:sogliani-giovanni-antonio","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_car-mat_1","viewsari:cooccurrence","Co-occurrence of Caravaggio, Polidoro da (Polidoro Caldara) and Maturino, Vol. 5, Para. 248","viewsari:caravaggio-polidoro-da-polidoro-caldara","viewsari:maturino","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ros-san_1","viewsari:cooccurrence","Co-occurrence of Rosso, Il (Giovan Battista de' Rossi) and Sanzio, Raffaello (Raffaello da Urbino), Vol. 5, Para. 270","viewsari:rosso-il-giovan-battista-de-rossi","viewsari:sanzio-raffaello-raffaello-da-urbino","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_bag-san_1","viewsari:cooccurrence","Co-occurrence of Bagnacavallo, Bartolommeo da (Bartolommeo Ramenghi) and Sanzio, Raffaello (Raffaello da Urbino), Vol. 5, Para. 290","viewsari:bagnacavallo-bartolommeo-da-bartolommeo-ramenghi","viewsari:sanzio-raffaello-raffaello-da-urbino","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_bol-cot_1","viewsari:cooccurrence","Co-occurrence of Bolognese, Biagio (Biagio Pupini) and Cotignola, Girolamo da (Girolamo Marchesi), Vol. 5, Para. 298","viewsari:bolognese-biagio-biagio-pupini","viewsari:cotignola-girolamo-da-girolamo-marchesi","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_fra-pon_1","viewsari:cooccurrence","Co-occurrence of Franciabigio (Francia) and Pontormo, Jacopo da (Jacopo Carrucci), Vol. 5, Para. 311","viewsari:franciabigio-francia","viewsari:pontormo-jacopo-da-jacopo-carrucci","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cos-fel_1","viewsari:cooccurrence","Co-occurrence of Cosimo, Andrea di (Andrea di Cosimo Feltrini) and Feltro, Morto da, Vol. 5, Para. 320","viewsari:cosimo-andrea-di-andrea-di-cosimo-feltrini","viewsari:feltro-morto-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_fel-udi_1","viewsari:cooccurrence","Co-occurrence of Feltro, Morto da and Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori), Vol. 5, Para. 323","viewsari:feltro-morto-da","viewsari:udine-giovanni-da-giovanni-nanni-or-de-ricamatori","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cos-fra_1","viewsari:cooccurrence","Co-occurrence of Cosimo, Andrea di (Andrea di Cosimo Feltrini) and Franciabigio (Francia), Vol. 5, Para. 328","viewsari:cosimo-andrea-di-andrea-di-cosimo-feltrini","viewsari:franciabigio-francia","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cos-tri_1","viewsari:cooccurrence","Co-occurrence of Cosimo, Andrea di (Andrea di Cosimo Feltrini) and Tribolo (Niccolò), Vol. 5, Para. 329","viewsari:cosimo-andrea-di-andrea-di-cosimo-feltrini","viewsari:tribolo-niccol","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_maz-san_1","viewsari:cooccurrence","Co-occurrence of Mazzuoli, Francesco (Parmigiano) and Sanzio, Raffaello (Raffaello da Urbino), Vol. 5, Para. 343","viewsari:mazzuoli-francesco-parmigiano","viewsari:sanzio-raffaello-raffaello-da-urbino","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_gio-urb_1","viewsari:cooccurrence","Co-occurrence of Giocondo, Fra and Urbino, Bramante da, Vol. 6, Para. 9","viewsari:giocondo-fra","viewsari:urbino-bramante-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_san-urb_2","viewsari:cooccurrence","Co-occurrence of Sanzio, Raffaello (Raffaello da Urbino) and Urbino, Bramante da, Vol. 6, Para. 9","viewsari:sanzio-raffaello-raffaello-da-urbino","viewsari:urbino-bramante-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_san-urb_2","viewsari:cooccurrence","Co-occurrence of San Gallo, Giuliano da and Urbino, Bramante da, Vol. 6, Para. 9","viewsari:san-gallo-giuliano-da","viewsari:urbino-bramante-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_gio-san_1","viewsari:cooccurrence","Co-occurrence of Giocondo, Fra and Sanzio, Raffaello (Raffaello da Urbino), Vol. 6, Para. 9","viewsari:giocondo-fra","viewsari:sanzio-raffaello-raffaello-da-urbino","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_gio-san_1","viewsari:cooccurrence","Co-occurrence of Giocondo, Fra and San Gallo, Giuliano da, Vol. 6, Para. 9","viewsari:giocondo-fra","viewsari:san-gallo-giuliano-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_san-san_2","viewsari:cooccurrence","Co-occurrence of San Gallo, Giuliano da and Sanzio, Raffaello (Raffaello da Urbino), Vol. 6, Para. 9","viewsari:san-gallo-giuliano-da","viewsari:sanzio-raffaello-raffaello-da-urbino","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_bel-lib_1","viewsari:cooccurrence","Co-occurrence of Bellini, Jacopo and Liberale, Vol. 6, Para. 17","viewsari:bellini-jacopo","viewsari:liberale","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_car-lib_1","viewsari:cooccurrence","Co-occurrence of Caroto, Giovan Francesco and Liberale, Vol. 6, Para. 27","viewsari:caroto-giovan-francesco","viewsari:liberale","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_car-man_1","viewsari:cooccurrence","Co-occurrence of Caroto, Giovan Francesco and Mantegna, Andrea, Vol. 6, Para. 27","viewsari:caroto-giovan-francesco","viewsari:mantegna-andrea","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_lib-man_1","viewsari:cooccurrence","Co-occurrence of Liberale and Mantegna, Andrea, Vol. 6, Para. 27","viewsari:liberale","viewsari:mantegna-andrea","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cal-car_1","viewsari:cooccurrence","Co-occurrence of Caliari, Paolo (Paolo Veronese) and Caroto, Giovanni, Vol. 6, Para. 40","viewsari:caliari-paolo-paolo-veronese","viewsari:caroto-giovanni","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_can-car_1","viewsari:cooccurrence","Co-occurrence of Canneri, Anselmo and Caroto, Giovanni, Vol. 6, Para. 40","viewsari:canneri-anselmo","viewsari:caroto-giovanni","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cal-can_1","viewsari:cooccurrence","Co-occurrence of Caliari, Paolo (Paolo Veronese) and Canneri, Anselmo, Vol. 6, Para. 40","viewsari:caliari-paolo-paolo-veronese","viewsari:canneri-anselmo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_lib-tur_1","viewsari:cooccurrence","Co-occurrence of Liberale and Turbido, Francesco (Il Moro), Vol. 6, Para. 42","viewsari:liberale","viewsari:turbido-francesco-il-moro","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_lib-rom_1","viewsari:cooccurrence","Co-occurrence of Liberale and Romano, Giulio (Giulio Pippi de' Giannuzzi), Vol. 6, Para. 43","viewsari:liberale","viewsari:romano-giulio-giulio-pippi-de-giannuzzi","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_mor-mor_1","viewsari:cooccurrence","Co-occurrence of Morone, Domenico and Morone, Francesco, Vol. 6, Para. 67","viewsari:morone-domenico","viewsari:morone-francesco","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_lib-lib_1","viewsari:cooccurrence","Co-occurrence of Libri, Francesco dai (the younger) and Libri, Girolamo dai, Vol. 6, Para. 96","viewsari:libri-francesco-dai-the-younger","viewsari:libri-girolamo-dai","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_buo-gra_1","viewsari:cooccurrence","Co-occurrence of Buonarroti, Michelagnolo and Granacci, Francesco (Il Granaccio), Vol. 6, Para. 108","viewsari:buonarroti-michelagnolo","viewsari:granacci-francesco-il-granaccio","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_buo-ghi_1","viewsari:cooccurrence","Co-occurrence of Buonarroti, Michelagnolo and Ghirlandajo, Domenico, Vol. 6, Para. 102","viewsari:buonarroti-michelagnolo","viewsari:ghirlandajo-domenico","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ghi-gra_1","viewsari:cooccurrence","Co-occurrence of Ghirlandajo, Domenico and Granacci, Francesco (Il Granaccio), Vol. 6, Para. 102","viewsari:ghirlandajo-domenico","viewsari:granacci-francesco-il-granaccio","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_agn-bru_1","viewsari:cooccurrence","Co-occurrence of Agnolo, Baccio d' (Baccio Baglioni) and Brunelleschi, Filippo (Filippo di Ser Brunellesco), Vol. 6, Para. 118","viewsari:agnolo-baccio-d-baccio-baglioni","viewsari:brunelleschi-filippo-filippo-di-ser-brunellesco","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_agn-buo_1","viewsari:cooccurrence","Co-occurrence of Agnolo, Baccio d' (Baccio Baglioni) and Buonarroti, Michelagnolo, Vol. 6, Para. 118","viewsari:agnolo-baccio-d-baccio-baglioni","viewsari:buonarroti-michelagnolo","viewsari:cooccurrence_extraction_run_1"
